market,date,code,name,closing_price,pe_ratio,dividend_yield,dividend_year,pb_ratio,financial_report_period,trading_status
TWSE,2026-09-15,6152,百一,15.05,,0.0,114.0,1.9,115/2,traded
TWSE,2026-09-15,6153,嘉聯益,16.9,,0.0,114.0,1.26,115/2,traded
TWSE,2026-09-15,6155,鈞寶,55.6,30.89,1.44,114.0,3.0,115/2,traded
TWSE,2026-09-15,6164,華興,11.05,42.5,0.0,114.0,0.93,115/2,traded
TWSE,2026-09-15,6165,浪凡,47.0,11.96,10.64,114.0,2.66,115/2,traded
TWSE,2026-09-15,6166,凌華,109.0,20.8,1.1,114.0,3.85,115/2,traded
TWSE,2026-09-15,6168,宏齊,29.25,91.41,0.0,114.0,1.68,115/2,traded
TWSE,2026-09-15,6176,瑞儀,92.0,11.37,3.8,114.0,1.17,115/2,traded
TWSE,2026-09-15,6177,達麗,46.85,5.17,6.4,114.0,1.84,115/2,traded
TWSE,2026-09-15,6183,關貿,91.0,20.22,3.9,114.0,5.08,115/2,traded
TWSE,2026-09-15,6184,大豐電,39.55,17.05,7.59,114.0,1.27,115/2,traded
TWSE,2026-09-15,6189,豐藝,46.6,11.51,5.79,114.0,2.03,115/2,traded
TWSE,2026-09-15,6191,精成科,81.0,14.11,3.21,114.0,1.1,115/2,traded
TWSE,2026-09-15,6192,巨路,109.5,10.59,5.3,114.0,1.4,115/2,traded
TWSE,2026-09-15,6196,帆宣,518.0,23.46,1.25,114.0,6.39,115/2,traded
TWSE,2026-09-15,6197,佳必琪,292.0,24.68,2.37,114.0,6.35,115/2,traded
TWSE,2026-09-15,6201,亞弘電,44.9,13.94,6.9,114.0,1.49,115/2,traded
TWSE,2026-09-15,6202,盛群,53.7,44.75,1.27,114.0,3.06,115/2,traded
TWSE,2026-09-15,6205,詮欣,60.2,26.4,2.49,114.0,1.85,115/2,traded
TWSE,2026-09-15,6206,飛捷,137.0,15.14,4.01,114.0,3.73,115/2,traded
TWSE,2026-09-15,6209,今國光,75.6,32.73,0.66,114.0,3.7,115/2,traded
TWSE,2026-09-15,6213,聯茂,519.0,80.47,0.58,114.0,8.35,115/2,traded
TWSE,2026-09-15,6214,精誠,190.0,17.74,3.16,114.0,2.81,115/2,traded
TWSE,2026-09-15,6215,和椿,95.7,28.48,1.04,114.0,4.73,115/2,traded
TWSE,2026-09-15,6216,居易,19.3,52.16,5.34,114.0,1.14,115/2,traded
TWSE,2026-09-15,6224,聚鼎,86.0,71.67,1.45,114.0,3.24,115/2,traded
TWSE,2026-09-15,6225,天瀚,63.5,,0.0,114.0,20.75,115/2,traded
TWSE,2026-09-15,6226,光鼎,36.3,,0.0,114.0,3.35,115/2,traded
TWSE,2026-09-15,6230,尼得科超眾,109.0,,0.0,114.0,1.62,115/2,traded
TWSE,2026-09-15,6235,華孚,37.55,23.32,3.2,114.0,1.49,115/2,traded
TWSE,2026-09-15,6239,力成,268.0,26.53,1.68,114.0,3.47,115/2,traded
TWSE,2026-09-15,6243,迅杰,36.4,,0.0,114.0,2.24,115/2,traded
TWSE,2026-09-15,6257,矽格,207.5,24.27,2.05,114.0,3.93,115/2,traded
TWSE,2026-09-15,6269,台郡,63.3,,0.0,114.0,0.99,115/2,traded
TWSE,2026-09-15,6271,同欣電,221.0,24.86,1.36,114.0,1.7,115/2,traded
TWSE,2026-09-15,6272,驊陞,26.4,14.83,7.65,114.0,1.17,115/2,traded
TWSE,2026-09-15,6277,宏正,76.3,18.43,4.59,114.0,1.9,115/2,traded
TWSE,2026-09-15,6278,台表科,180.5,18.29,3.08,114.0,2.25,115/2,traded
TWSE,2026-09-15,6281,全國電,51.2,13.73,6.45,114.0,1.82,115/2,traded
TWSE,2026-09-15,6282,康舒,41.55,34.06,1.93,114.0,1.56,115/2,traded
TWSE,2026-09-15,6283,淳安,18.05,,0.0,114.0,1.61,115/2,traded
TWSE,2026-09-15,6285,啟碁,222.0,24.32,1.94,114.0,3.0,115/2,traded
TWSE,2026-09-15,6405,悅城,37.1,,0.0,114.0,0.74,115/2,traded
TWSE,2026-09-15,6409,旭隼,870.0,33.71,4.23,114.0,9.65,115/2,traded
TWSE,2026-09-15,6412,群電,73.8,12.16,5.01,114.0,1.91,115/2,traded
TWSE,2026-09-15,6414,樺漢,369.5,15.34,3.73,114.0,1.95,115/2,traded
TWSE,2026-09-15,6415,矽力*-KY,406.0,41.22,0.63,114.0,3.91,115/2,traded
TWSE,2026-09-15,6416,瑞祺電通,118.0,22.01,2.37,114.0,2.4,115/2,traded
TWSE,2026-09-15,6426,統新,300.0,75.76,0.17,114.0,11.57,115/2,traded
TWSE,2026-09-15,6431,光麗-KY,17.3,,0.0,114.0,3.33,115/2,traded
TWSE,2026-09-15,6438,迅得,142.5,24.7,3.51,114.0,1.85,115/2,traded
TWSE,2026-09-15,6442,光聖,1510.0,44.67,0.75,114.0,9.07,115/2,traded
TWSE,2026-09-15,6443,元晶,22.7,,0.0,114.0,3.49,115/2,traded
TWSE,2026-09-15,6446,藥華藥,1205.0,59.01,0.21,114.0,12.23,115/2,traded
TWSE,2026-09-15,6449,鈺邦,209.5,23.33,2.0,114.0,2.75,115/2,traded
TWSE,2026-09-15,6451,訊芯-KY,394.0,361.47,0.06,114.0,5.22,115/2,traded
TWSE,2026-09-15,6456,GIS-KY,61.6,,0.0,114.0,0.7,115/2,traded
TWSE,2026-09-15,6464,台數科,78.0,17.33,2.22,114.0,1.2,115/2,traded
TWSE,2026-09-15,6472,保瑞,411.0,33.88,2.43,114.0,3.47,115/2,traded
TWSE,2026-09-15,6477,安集,33.5,1116.67,1.04,114.0,1.31,115/2,traded
TWSE,2026-09-15,6491,晶碩,390.0,16.26,2.57,114.0,2.59,115/2,traded
TWSE,2026-09-15,6504,南六,36.55,23.43,2.74,114.0,0.76,115/2,traded
TWSE,2026-09-15,6505,台塑化,82.9,14.39,1.45,114.0,1.62,115/2,traded
TWSE,2026-09-15,6515,穎崴,6310.0,103.31,0.78,114.0,26.68,115/2,traded
TWSE,2026-09-15,6525,捷敏-KY,125.5,17.45,3.98,114.0,3.44,115/2,traded
TWSE,2026-09-15,6526,達發,623.0,34.55,2.17,114.0,5.53,115/2,traded
TWSE,2026-09-15,6531,愛普*,890.0,51.33,0.79,114.0,11.55,115/2,traded
TWSE,2026-09-15,6533,晶心科,224.5,,0.0,114.0,2.65,115/2,traded
TWSE,2026-09-15,6534,正瀚-創,89.8,14.97,5.35,114.0,3.44,115/2,traded
TWSE,2026-09-15,6541,泰福-KY,30.3,,0.0,114.0,1.62,115/2,traded
TWSE,2026-09-15,6550,北極星藥業-KY,9.9,,0.0,114.0,1.95,115/2,traded
TWSE,2026-09-15,6552,易華電,23.35,,0.0,114.0,0.73,115/2,traded
TWSE,2026-09-15,6558,興能高,23.05,,0.0,114.0,1.63,115/2,traded
TWSE,2026-09-15,6573,虹揚-KY,15.55,10.72,0.0,114.0,2.15,115/2,traded
TWSE,2026-09-15,6579,研揚,147.5,20.15,2.54,114.0,2.46,115/2,traded
TWSE,2026-09-15,6581,鋼聯,109.0,14.79,4.86,114.0,2.77,115/2,traded
TWSE,2026-09-15,6582,申豐,31.2,82.11,0.0,114.0,0.48,115/2,traded
TWSE,2026-09-15,6585,鼎基,102.5,13.21,4.39,114.0,1.88,115/2,traded
TWSE,2026-09-15,6589,台康生技,48.65,,0.0,114.0,1.87,115/2,traded
TWSE,2026-09-15,6591,動力-KY,41.5,12.97,9.64,114.0,0.79,115/2,traded
TWSE,2026-09-15,6592,和潤企業,59.7,11.99,5.53,114.0,1.14,115/2,traded
TWSE,2026-09-15,6598,ABC-KY,27.15,,0.0,114.0,3.98,115/2,traded
TWSE,2026-09-15,6605,帝寶,137.5,8.49,4.73,114.0,1.13,115/2,traded
TWSE,2026-09-15,6606,建德工業,25.05,17.28,4.11,114.0,1.68,115/2,traded
TWSE,2026-09-15,6614,資拓宏宇,35.45,17.64,4.65,114.0,1.88,115/2,traded
TWSE,2026-09-15,6625,必應,73.3,7.1,6.82,114.0,2.25,115/2,traded
TWSE,2026-09-15,6641,基士德-KY,16.8,20.74,2.38,114.0,0.4,115/2,traded
TWSE,2026-09-15,6645,金萬林-創,12.65,,0.0,114.0,1.83,115/2,traded
TWSE,2026-09-15,6655,科定,123.0,25.36,4.88,114.0,2.95,115/2,traded
TWSE,2026-09-15,6657,華安,33.6,,0.0,114.0,4.14,115/2,traded
TWSE,2026-09-15,6658,聯策,163.0,39.56,0.74,114.0,4.16,115/2,traded
TWSE,2026-09-15,6666,羅麗芬-KY,44.0,12.9,4.55,114.0,1.15,115/2,traded
TWSE,2026-09-15,6668,中揚光,42.7,,0.0,114.0,2.05,115/2,traded
TWSE,2026-09-15,6669,緯穎,2315.0,7.42,7.09,114.0,3.15,115/2,traded
TWSE,2026-09-15,6670,復盛應用,270.5,11.05,5.91,114.0,2.43,115/2,traded
TWSE,2026-09-15,6671,三能-KY,22.75,10.48,5.27,114.0,0.78,115/2,traded
TWSE,2026-09-15,6672,騰輝電子-KY,291.0,43.96,1.15,114.0,4.94,115/2,traded
TWSE,2026-09-15,6674,鋐寶科技,15.6,,0.0,114.0,1.37,115/2,traded
TWSE,2026-09-15,6689,伊雲谷,69.3,31.64,2.89,114.0,1.62,115/2,traded
TWSE,2026-09-15,6691,洋基工程,608.0,18.19,3.62,114.0,9.89,115/2,traded
TWSE,2026-09-15,6695,芯鼎,45.6,,0.0,114.0,2.63,115/2,traded
TWSE,2026-09-15,6698,旭暉應材,31.45,,1.59,114.0,2.11,115/2,traded
TWSE,2026-09-15,6706,惠特,143.5,,0.0,114.0,3.04,115/2,traded
TWSE,2026-09-15,6715,嘉基,357.5,235.2,0.54,114.0,6.6,115/2,traded
TWSE,2026-09-15,6719,力智,179.0,20.16,2.57,114.0,1.34,115/2,traded
TWSE,2026-09-15,6722,輝創,32.0,15.69,6.25,114.0,1.11,115/2,traded
TWSE,2026-09-15,6742,澤米,44.2,,0.0,114.0,2.6,115/2,traded
TWSE,2026-09-15,6743,安普新,29.5,26.58,10.17,114.0,1.91,115/2,traded
TWSE,2026-09-15,6753,龍德造船,130.0,12.4,0.96,114.0,2.87,115/2,traded
TWSE,2026-09-15,6754,匯僑設計,41.3,12.48,8.47,114.0,1.25,115/2,traded
TWSE,2026-09-15,6756,威鋒電子,93.8,52.7,0.96,114.0,2.16,115/2,traded
TWSE,2026-09-15,6757,台灣虎航,52.8,9.17,4.58,114.0,3.08,115/2,traded
TWSE,2026-09-15,6768,志強-KY,62.4,12.51,8.27,114.0,0.85,115/2,traded
TWSE,2026-09-15,6770,力積電,66.9,22.3,0.0,114.0,2.45,115/2,traded
TWSE,2026-09-15,6771,平和環保-創,41.7,14.48,7.67,114.0,1.57,115/2,traded
TWSE,2026-09-15,6776,展碁國際,51.7,11.8,5.8,114.0,1.71,115/2,traded
TWSE,2026-09-15,6781,AES-KY,982.0,23.23,1.95,114.0,4.74,115/2,traded
TWSE,2026-09-15,6782,視陽,231.0,14.0,3.64,114.0,3.28,115/2,traded
TWSE,2026-09-15,6789,采鈺,425.0,81.11,0.71,114.0,7.33,115/2,traded
TWSE,2026-09-15,6790,永豐實,37.7,12.24,7.03,114.0,1.8,115/2,traded
TWSE,2026-09-15,6792,詠業,58.7,20.89,4.26,114.0,1.73,115/2,traded
TWSE,2026-09-15,6794,向榮生技,76.5,,0.0,114.0,5.95,115/2,traded
TWSE,2026-09-15,6796,晉弘,50.9,141.39,0.49,114.0,2.4,115/2,traded
TWSE,2026-09-15,6799,來頡,77.5,15.02,3.23,114.0,2.04,115/2,traded
TWSE,2026-09-15,6805,富世達,2025.0,43.32,0.62,114.0,16.62,115/2,traded
TWSE,2026-09-15,6807,峰源-KY,32.6,11.09,7.67,114.0,0.7,115/2,traded
TWSE,2026-09-15,6830,汎銓,532.0,2128.0,0.19,114.0,8.53,115/2,traded
TWSE,2026-09-15,6831,邁科,513.0,92.6,0.58,114.0,12.61,115/2,traded
TWSE,2026-09-15,6834,天二科技,97.1,42.22,0.41,114.0,5.57,115/2,traded
TWSE,2026-09-15,6835,圓裕,30.35,101.17,3.33,114.0,1.13,115/2,traded
TWSE,2026-09-15,6838,台新藥,23.35,,0.0,114.0,2.57,115/2,traded
TWSE,2026-09-15,6854,錼創科技-KY創,87.4,,0.0,114.0,3.0,115/2,traded
TWSE,2026-09-15,6861,睿生光電,228.0,35.19,0.88,114.0,6.09,115/2,traded
TWSE,2026-09-15,6862,三集瑞-KY,130.0,19.17,3.85,114.0,2.24,115/2,traded
TWSE,2026-09-15,6863,永道-KY,92.9,32.6,1.61,114.0,1.12,115/2,traded
TWSE,2026-09-15,6869,雲豹能源,63.5,,3.15,114.0,1.86,115/2,traded
TWSE,2026-09-15,6873,泓德能源,67.1,69.9,3.79,114.0,0.95,115/2,traded
TWSE,2026-09-15,6885,全福生技,26.6,,0.0,114.0,2.3,115/2,traded
TWSE,2026-09-15,6887,寶綠特-KY,37.15,8.46,6.51,114.0,0.92,115/2,traded
TWSE,2026-09-15,6890,來億-KY,148.5,14.28,6.04,114.0,1.59,115/2,traded
TWSE,2026-09-15,6901,鑽石投資,15.1,4.4,0.0,114.0,1.05,115/2,traded
TWSE,2026-09-15,6902,GOGOLOOK,124.5,25.88,0.0,114.0,5.43,115/2,traded
TWSE,2026-09-15,6906,現觀科,83.0,34.58,2.17,114.0,3.85,115/2,traded
TWSE,2026-09-15,6908,宏碁遊戲-創,30.1,27.12,4.12,114.0,0.86,115/2,traded
TWSE,2026-09-15,6909,創控,40.35,30.34,2.48,114.0,2.66,115/2,traded
TWSE,2026-09-15,6914,阜爾運通,119.5,12.0,6.69,114.0,2.19,115/2,traded
TWSE,2026-09-15,6916,華凌,17.95,,0.0,114.0,1.16,115/2,traded
TWSE,2026-09-15,6918,愛派司,73.5,13.49,6.8,114.0,2.09,115/2,traded
TWSE,2026-09-15,6919,康霈*,79.9,,0.0,114.0,13.5,115/2,traded
TWSE,2026-09-15,6921,嘉雨思-創,59.9,,0.0,114.0,7.18,115/2,traded
TWSE,2026-09-15,6923,中台,76.0,18.58,3.99,114.0,2.75,115/2,traded
TWSE,2026-09-15,6924,榮惠-KY創,128.0,15.38,3.91,114.0,4.74,115/2,traded
TWSE,2026-09-15,6928,攸泰科技,45.5,,0.0,114.0,1.94,115/2,traded
TWSE,2026-09-15,6931,青松健康,39.5,10.48,1.22,114.0,2.01,115/2,traded
TWSE,2026-09-15,6933,AMAX-KY,286.0,35.48,0.87,114.0,4.82,115/2,traded
TWSE,2026-09-15,6934,心誠鎂,72.3,,0.0,114.0,4.93,115/2,traded
TWSE,2026-09-15,6936,永鴻生技,31.8,14.32,4.75,114.0,1.75,115/2,traded
TWSE,2026-09-15,6937,天虹,277.5,61.26,0.5,114.0,5.28,115/2,traded
TWSE,2026-09-15,6944,兆聯實業,691.0,17.17,2.89,114.0,6.26,115/2,traded
TWSE,2026-09-15,6947,台鎔科技,66.6,33.47,0.8,114.0,2.77,115/2,traded
TWSE,2026-09-15,6949,沛爾生醫*-創,51.4,,0.0,114.0,26.22,115/2,traded
TWSE,2026-09-15,6951,青新-創,69.9,11.29,7.58,114.0,2.89,115/2,traded
TWSE,2026-09-15,6952,大武山,38.75,30.51,0.0,114.0,1.78,115/2,traded
TWSE,2026-09-15,6955,邦睿生技-創,97.7,22.46,3.07,114.0,3.69,115/2,traded
TWSE,2026-09-15,6957,裕慶-KY,245.0,21.07,3.71,114.0,5.67,115/2,traded
TWSE,2026-09-15,6958,日盛台駿,17.15,,0.0,114.0,0.72,115/2,traded
TWSE,2026-09-15,6962,奕力-KY,30.55,20.92,3.27,114.0,0.76,115/2,traded
TWSE,2026-09-15,6965,中傑-KY,69.0,116.95,7.25,114.0,0.95,115/2,traded
TWSE,2026-09-15,6969,成信實業*-創,32.2,357.78,0.0,114.0,2.91,115/2,traded
TWSE,2026-09-15,6988,威力暘-創,11.8,,0.0,114.0,0.77,115/2,traded
TWSE,2026-09-15,6994,富威電力,26.1,4.78,11.49,114.0,0.81,115/2,traded
TWSE,2026-09-15,7610,聯友金屬-創,1655.0,47.5,0.15,114.0,25.8,115/2,traded
TWSE,2026-09-15,7631,聚賢研發-創,134.0,12.69,2.79,114.0,2.93,115/2,traded
TWSE,2026-09-15,7689,大鵬科CLMX,153.5,12.91,3.58,114.0,4.84,115/2,traded
TWSE,2026-09-15,7705,三商餐飲,29.9,12.3,5.35,114.0,1.32,115/2,traded
TWSE,2026-09-15,7711,永擎,468.0,20.6,1.92,114.0,6.18,115/2,traded
TWSE,2026-09-15,7721,微程式,57.5,63.19,1.74,114.0,2.47,115/2,traded
TWSE,2026-09-15,7722,LINEPAY,264.0,31.43,0.76,114.0,1.63,115/2,traded
TWSE,2026-09-15,7730,暉盛-創,169.0,94.94,0.89,114.0,6.37,115/2,traded
TWSE,2026-09-15,7732,金興精密,33.8,17.79,4.44,114.0,1.22,115/2,traded
TWSE,2026-09-15,7736,虎山,69.0,12.45,5.51,114.0,1.49,115/2,traded
TWSE,2026-09-15,7740,熙特爾-創,123.5,15.32,2.7,114.0,4.4,115/2,traded
TWSE,2026-09-15,7749,意騰-KY,352.5,24.38,2.55,114.0,4.43,115/2,traded
TWSE,2026-09-15,7750,新代,1890.0,32.49,0.85,114.0,10.08,115/2,traded
TWSE,2026-09-15,7760,享溫馨,32.95,49.18,6.07,114.0,1.04,115/2,traded
TWSE,2026-09-15,7765,中華資安,235.0,20.49,4.11,114.0,4.99,115/2,traded
TWSE,2026-09-15,7768,頌勝科技,252.5,54.18,1.39,114.0,3.95,115/2,traded
